id,pharmacy_id,medicine_id,year,week,total_dispensed,avg_daily,days_recorded,shortage_risk
67086,20,8,2025,9,5,5.0,1,low
67087,20,76,2025,9,10,10.0,1,low
67088,20,103,2025,9,18,9.0,2,low
67089,20,45,2025,9,19,9.5,2,low
67090,20,64,2025,9,11,11.0,1,low
67091,20,93,2025,9,29,9.67,3,low
67092,20,13,2025,9,10,10.0,1,low
67093,20,94,2025,9,12,12.0,1,low
67094,20,96,2025,9,12,12.0,1,low
67095,20,21,2025,9,10,10.0,1,low
67096,20,9,2025,9,6,6.0,1,low
67097,20,88,2025,9,11,11.0,1,low
67098,20,99,2025,9,7,7.0,1,low
67099,20,30,2025,9,9,9.0,1,low
67100,20,16,2025,9,7,7.0,1,low
67101,20,58,2025,10,7,7.0,1,low
67102,20,80,2025,10,7,7.0,1,low
67103,20,91,2025,10,7,7.0,1,low
67104,20,42,2025,10,8,8.0,1,low
67105,20,49,2025,10,17,8.5,2,low
67106,20,26,2025,10,19,9.5,2,low
67107,20,46,2025,10,9,9.0,1,low
67108,20,55,2025,10,12,12.0,1,low
67109,20,85,2025,10,35,8.75,4,low
67110,20,70,2025,10,9,9.0,1,low
67111,20,16,2025,10,13,6.5,2,low
67112,20,67,2025,10,7,7.0,1,low
67113,20,114,2025,10,16,8.0,2,low
67114,20,103,2025,10,12,12.0,1,low
67115,20,34,2025,10,7,7.0,1,low
67116,20,81,2025,10,22,11.0,2,low
67117,20,78,2025,10,9,9.0,1,low
67118,20,51,2025,10,8,8.0,1,low
67119,20,65,2025,10,11,11.0,1,low
67120,20,20,2025,10,6,6.0,1,low
67121,20,45,2025,10,9,9.0,1,low
67122,20,37,2025,10,8,8.0,1,low
67123,20,1,2025,10,18,9.0,2,low
67124,20,17,2025,10,8,8.0,1,low
67125,20,9,2025,10,11,11.0,1,low
67126,20,50,2025,10,19,9.5,2,low
67127,20,86,2025,10,9,9.0,1,low
67128,20,43,2025,10,11,11.0,1,low
67129,20,111,2025,10,22,7.33,3,low
67130,20,32,2025,10,11,11.0,1,low
67131,20,110,2025,10,9,9.0,1,low
67132,20,68,2025,10,8,8.0,1,low
67133,20,89,2025,10,21,10.5,2,low
67134,20,27,2025,10,14,14.0,1,low
67135,20,96,2025,10,12,12.0,1,low
67136,20,28,2025,10,10,10.0,1,low
67137,20,97,2025,10,7,7.0,1,low
67138,20,21,2025,10,14,14.0,1,low
67139,20,72,2025,10,13,13.0,1,low
67140,20,82,2025,10,8,8.0,1,low
67141,20,95,2025,10,8,8.0,1,low
67142,20,79,2025,10,19,9.5,2,low
67143,20,8,2025,11,7,7.0,1,low
67144,20,17,2025,11,10,10.0,1,low
67145,20,114,2025,11,11,11.0,1,low
67146,20,99,2025,11,9,9.0,1,low
67147,20,51,2025,11,20,10.0,2,low
67148,20,46,2025,11,5,5.0,1,low
67149,20,119,2025,11,11,11.0,1,low
67150,20,58,2025,11,11,11.0,1,low
67151,20,88,2025,11,23,11.5,2,low
67152,20,32,2025,11,9,9.0,1,low
67153,20,91,2025,11,14,14.0,1,low
67154,20,16,2025,11,13,13.0,1,low
67155,20,56,2025,11,20,10.0,2,low
67156,20,5,2025,11,7,7.0,1,low
67157,20,30,2025,11,8,8.0,1,low
67158,20,50,2025,11,19,9.5,2,low
67159,20,72,2025,11,12,12.0,1,low
67160,20,31,2025,11,23,11.5,2,low
67161,20,44,2025,11,17,8.5,2,low
67162,20,117,2025,11,8,8.0,1,low
67163,20,34,2025,11,14,14.0,1,low
67164,20,82,2025,11,26,13.0,2,low
67165,20,49,2025,11,8,8.0,1,low
67166,20,27,2025,11,10,10.0,1,low
67167,20,37,2025,11,10,10.0,1,low
67168,20,103,2025,11,5,5.0,1,low
67169,20,38,2025,11,7,7.0,1,low
67170,20,75,2025,11,10,10.0,1,low
67171,20,79,2025,11,12,12.0,1,low
67172,20,26,2025,11,10,10.0,1,low
67173,20,13,2025,11,9,9.0,1,low
67174,20,86,2025,11,12,12.0,1,low
67175,20,92,2025,11,12,12.0,1,low
67176,20,76,2025,12,18,9.0,2,low
67177,20,56,2025,12,14,14.0,1,low
67178,20,102,2025,12,13,13.0,1,low
67179,20,30,2025,12,28,9.33,3,low
67180,20,5,2025,12,7,7.0,1,low
67181,20,85,2025,12,12,12.0,1,low
67182,20,63,2025,12,10,10.0,1,low
67183,20,88,2025,12,17,8.5,2,low
67184,20,38,2025,12,7,7.0,1,low
67185,20,49,2025,12,11,11.0,1,low
67186,20,95,2025,12,6,6.0,1,low
67187,20,12,2025,12,6,6.0,1,low
67188,20,44,2025,12,23,11.5,2,low
67189,20,75,2025,12,12,12.0,1,low
67190,20,96,2025,12,25,8.33,3,low
67191,20,13,2025,12,20,10.0,2,low
67192,20,31,2025,12,13,13.0,1,low
67193,20,119,2025,12,12,12.0,1,low
67194,20,45,2025,12,23,11.5,2,low
67195,20,17,2025,12,6,6.0,1,low
67196,20,62,2025,12,12,12.0,1,low
67197,20,27,2025,12,11,11.0,1,low
67198,20,15,2025,12,11,11.0,1,low
67199,20,1,2025,12,8,8.0,1,low
67200,20,81,2025,12,9,9.0,1,low
67201,20,70,2025,12,7,7.0,1,low
67202,20,82,2025,12,12,12.0,1,low
67203,20,46,2025,12,7,7.0,1,low
67204,20,67,2025,12,16,8.0,2,low
67205,20,89,2025,12,10,10.0,1,low
67206,20,111,2025,12,8,8.0,1,low
67207,20,28,2025,12,11,11.0,1,low
67208,20,26,2025,12,19,9.5,2,low
67209,20,68,2025,12,21,10.5,2,low
67210,20,55,2025,12,18,9.0,2,low
67211,20,117,2025,12,13,13.0,1,low
67212,20,51,2025,12,11,11.0,1,low
67213,20,110,2025,12,9,9.0,1,low
67214,20,105,2025,12,8,8.0,1,low
67215,20,78,2025,12,13,13.0,1,low
67216,20,24,2025,12,9,9.0,1,low
67217,20,9,2025,13,32,10.67,3,low
67218,20,54,2025,13,7,7.0,1,low
67219,20,56,2025,13,9,9.0,1,low
67220,20,79,2025,13,24,12.0,2,low
67221,20,90,2025,13,18,9.0,2,low
67222,20,110,2025,13,17,8.5,2,low
67223,20,86,2025,13,8,8.0,1,low
67224,20,80,2025,13,8,8.0,1,low
67225,20,96,2025,13,29,9.67,3,low
67226,20,38,2025,13,12,12.0,1,low
67227,20,37,2025,13,14,14.0,1,low
67228,20,97,2025,13,22,11.0,2,low
67229,20,51,2025,13,19,9.5,2,low
67230,20,5,2025,13,23,11.5,2,low
67231,20,27,2025,13,10,10.0,1,low
67232,20,99,2025,13,16,8.0,2,low
67233,20,49,2025,13,10,10.0,1,low
67234,20,89,2025,13,41,10.25,4,low
67235,20,26,2025,13,18,9.0,2,low
67236,20,42,2025,13,19,9.5,2,low
67237,20,111,2025,13,26,13.0,2,low
67238,20,75,2025,13,14,14.0,1,low
67239,20,85,2025,13,8,8.0,1,low
67240,20,55,2025,13,10,10.0,1,low
67241,20,100,2025,13,9,9.0,1,low
67242,20,67,2025,13,11,11.0,1,low
67243,20,20,2025,13,8,8.0,1,low
67244,20,50,2025,13,9,9.0,1,low
67245,20,23,2025,13,8,8.0,1,low
67246,20,31,2025,14,7,7.0,1,low
67247,20,42,2025,14,13,13.0,1,low
67248,20,92,2025,14,19,9.5,2,low
67249,20,8,2025,14,10,10.0,1,low
67250,20,91,2025,14,20,10.0,2,low
67251,20,70,2025,14,10,10.0,1,low
67252,20,30,2025,14,9,9.0,1,low
67253,20,21,2025,14,7,7.0,1,low
67254,20,90,2025,14,14,14.0,1,low
67255,20,82,2025,14,8,8.0,1,low
67256,20,29,2025,14,13,13.0,1,low
67257,20,64,2025,14,12,12.0,1,low
67258,20,5,2025,14,12,12.0,1,low
67259,20,88,2025,14,7,7.0,1,low
67260,20,9,2025,14,20,10.0,2,low
67261,20,117,2025,14,35,11.67,3,low
67262,20,39,2025,14,12,12.0,1,low
67263,20,75,2025,14,9,9.0,1,low
67264,20,38,2025,14,10,10.0,1,low
67265,20,17,2025,14,11,11.0,1,low
67266,20,23,2025,14,11,11.0,1,low
67267,20,27,2025,14,7,7.0,1,low
67268,20,28,2025,14,8,8.0,1,low
67269,20,94,2025,14,11,11.0,1,low
67270,20,67,2025,14,11,11.0,1,low
67271,20,44,2025,14,12,12.0,1,low
67272,20,12,2025,14,23,11.5,2,low
67273,20,1,2025,14,11,11.0,1,low
67274,20,26,2025,14,6,6.0,1,low
67275,20,100,2025,14,9,9.0,1,low
67276,20,76,2025,14,11,11.0,1,low
67277,20,102,2025,14,12,12.0,1,low
67278,20,56,2025,14,10,10.0,1,low
67279,20,76,2025,15,13,13.0,1,low
67280,20,44,2025,15,9,9.0,1,low
67281,20,29,2025,15,12,12.0,1,low
67282,20,91,2025,15,12,12.0,1,low
67283,20,117,2025,15,12,12.0,1,low
67284,20,1,2025,15,33,11.0,3,low
67285,20,13,2025,15,12,12.0,1,low
67286,20,49,2025,15,16,8.0,2,low
67287,20,75,2025,15,11,11.0,1,low
67288,20,32,2025,15,10,10.0,1,low
67289,20,45,2025,15,27,9.0,3,low
67290,20,93,2025,15,9,9.0,1,low
67291,20,38,2025,15,10,10.0,1,low
67292,20,81,2025,15,5,5.0,1,low
67293,20,5,2025,15,8,8.0,1,low
67294,20,80,2025,15,7,7.0,1,low
67295,20,27,2025,15,7,7.0,1,low
67296,20,68,2025,15,8,8.0,1,low
67297,20,86,2025,15,19,9.5,2,low
67298,20,103,2025,15,12,12.0,1,low
67299,20,8,2025,15,13,13.0,1,low
67300,20,9,2025,15,7,7.0,1,low
67301,20,16,2025,15,9,9.0,1,low
67302,20,67,2025,15,12,12.0,1,low
67303,20,63,2025,15,8,8.0,1,low
67304,20,34,2025,15,10,10.0,1,low
67305,20,30,2025,15,6,6.0,1,low
67306,20,114,2025,15,13,13.0,1,low
67307,20,70,2025,15,12,12.0,1,low
67308,20,50,2025,16,20,10.0,2,low
67309,20,5,2025,16,14,14.0,1,low
67310,20,86,2025,16,35,11.67,3,low
67311,20,105,2025,16,10,10.0,1,low
67312,20,39,2025,16,20,10.0,2,low
67313,20,68,2025,16,13,13.0,1,low
67314,20,38,2025,16,17,8.5,2,low
67315,20,24,2025,16,9,9.0,1,low
67316,20,79,2025,16,10,10.0,1,low
67317,20,30,2025,16,12,12.0,1,low
67318,20,62,2025,16,10,10.0,1,low
67319,20,103,2025,16,21,10.5,2,low
67320,20,27,2025,16,22,11.0,2,low
67321,20,45,2025,16,12,12.0,1,low
67322,20,67,2025,16,7,7.0,1,low
67323,20,23,2025,16,11,11.0,1,low
67324,20,81,2025,16,13,13.0,1,low
67325,20,34,2025,16,6,6.0,1,low
67326,20,12,2025,16,12,12.0,1,low
67327,20,49,2025,16,7,7.0,1,low
67328,20,37,2025,16,7,7.0,1,low
67329,20,43,2025,16,27,9.0,3,low
67330,20,15,2025,16,12,12.0,1,low
67331,20,94,2025,16,9,9.0,1,low
67332,20,110,2025,16,20,10.0,2,low
67333,20,1,2025,16,13,13.0,1,low
67334,20,92,2025,16,18,9.0,2,low
67335,20,75,2025,16,11,11.0,1,low
67336,20,91,2025,16,11,11.0,1,low
67337,20,51,2025,16,13,13.0,1,low
67338,20,78,2025,16,13,13.0,1,low
67339,20,81,2025,17,10,10.0,1,low
67340,20,58,2025,17,10,10.0,1,low
67341,20,67,2025,17,6,6.0,1,low
67342,20,46,2025,17,22,11.0,2,low
67343,20,85,2025,17,7,7.0,1,low
67344,20,16,2025,17,9,9.0,1,low
67345,20,93,2025,17,7,7.0,1,low
67346,20,68,2025,17,22,11.0,2,low
67347,20,87,2025,17,11,11.0,1,low
67348,20,82,2025,17,17,8.5,2,low
67349,20,88,2025,17,9,9.0,1,low
67350,20,38,2025,17,13,13.0,1,low
67351,20,97,2025,17,22,11.0,2,low
67352,20,94,2025,17,11,11.0,1,low
67353,20,79,2025,17,10,10.0,1,low
67354,20,65,2025,17,20,10.0,2,low
67355,20,110,2025,17,5,5.0,1,low
67356,20,89,2025,17,17,8.5,2,low
67357,20,92,2025,17,14,7.0,2,low
67358,20,9,2025,17,8,8.0,1,low
67359,20,31,2025,17,21,10.5,2,low
67360,20,34,2025,17,5,5.0,1,low
67361,20,51,2025,17,8,8.0,1,low
67362,20,76,2025,17,14,14.0,1,low
67363,20,5,2025,17,7,7.0,1,low
67364,20,8,2025,17,12,12.0,1,low
67365,20,111,2025,17,11,11.0,1,low
67366,20,119,2025,17,11,11.0,1,low
67367,20,21,2025,17,8,8.0,1,low
67368,20,100,2025,17,14,14.0,1,low
67369,20,78,2025,17,9,9.0,1,low
67370,20,54,2025,17,9,9.0,1,low
67371,20,50,2025,17,8,8.0,1,low
67372,20,105,2025,17,8,8.0,1,low
67373,20,103,2025,17,7,7.0,1,low
67374,20,90,2025,17,11,11.0,1,low
67375,20,114,2025,17,11,11.0,1,low
67376,20,117,2025,17,10,10.0,1,low
67377,20,55,2025,18,20,10.0,2,low
67378,20,50,2025,18,27,9.0,3,low
67379,20,90,2025,18,38,9.5,4,low
67380,20,65,2025,18,35,8.75,4,low
67381,20,64,2025,18,16,8.0,2,low
67382,20,80,2025,18,19,9.5,2,low
67383,20,70,2025,18,11,11.0,1,low
67384,20,16,2025,18,19,9.5,2,low
67385,20,88,2025,18,11,11.0,1,low
67386,20,87,2025,18,12,12.0,1,low
67387,20,96,2025,18,8,8.0,1,low
67388,20,29,2025,18,21,10.5,2,low
67389,20,103,2025,18,25,8.33,3,low
67390,20,45,2025,18,17,8.5,2,low
67391,20,99,2025,18,18,9.0,2,low
67392,20,94,2025,18,22,11.0,2,low
67393,20,38,2025,18,14,7.0,2,low
67394,20,54,2025,18,11,11.0,1,low
67395,20,93,2025,18,10,10.0,1,low
67396,20,32,2025,18,8,8.0,1,low
67397,20,67,2025,18,23,11.5,2,low
67398,20,30,2025,18,20,10.0,2,low
67399,20,26,2025,18,12,12.0,1,low
67400,20,100,2025,18,11,11.0,1,low
67401,20,76,2025,18,5,5.0,1,low
67402,20,63,2025,18,10,10.0,1,low
67403,20,85,2025,18,7,7.0,1,low
67404,20,1,2025,18,8,8.0,1,low
67405,20,117,2025,18,6,6.0,1,low
67406,20,72,2025,18,12,12.0,1,low
67407,20,105,2025,18,9,9.0,1,low
67408,20,32,2025,19,10,10.0,1,low
67409,20,37,2025,19,12,12.0,1,low
67410,20,8,2025,19,7,7.0,1,low
67411,20,49,2025,19,9,9.0,1,low
67412,20,78,2025,19,32,10.67,3,low
67413,20,72,2025,19,18,9.0,2,low
67414,20,64,2025,19,8,8.0,1,low
67415,20,65,2025,19,24,8.0,3,low
67416,20,80,2025,19,7,7.0,1,low
67417,20,50,2025,19,24,8.0,3,low
67418,20,119,2025,19,12,12.0,1,low
67419,20,67,2025,19,11,11.0,1,low
67420,20,95,2025,19,16,8.0,2,low
67421,20,9,2025,19,7,7.0,1,low
67422,20,117,2025,19,10,10.0,1,low
67423,20,38,2025,19,9,9.0,1,low
67424,20,46,2025,19,20,10.0,2,low
67425,20,85,2025,19,13,13.0,1,low
67426,20,17,2025,19,9,9.0,1,low
67427,20,54,2025,19,16,8.0,2,low
67428,20,81,2025,19,9,9.0,1,low
67429,20,91,2025,19,7,7.0,1,low
67430,20,15,2025,19,8,8.0,1,low
67431,20,75,2025,19,9,9.0,1,low
67432,20,111,2025,19,6,6.0,1,low
67433,20,58,2025,19,12,12.0,1,low
67434,20,55,2025,19,11,11.0,1,low
67435,20,62,2025,19,8,8.0,1,low
67436,20,24,2025,19,10,10.0,1,low
67437,20,51,2025,19,12,12.0,1,low
67438,20,23,2025,19,9,9.0,1,low
67439,20,68,2025,19,9,9.0,1,low
67440,20,39,2025,19,9,9.0,1,low
67441,20,100,2025,19,10,10.0,1,low
67442,20,102,2025,19,11,11.0,1,low
67443,20,93,2025,19,8,8.0,1,low
67444,20,31,2025,20,21,10.5,2,low
67445,20,87,2025,20,18,9.0,2,low
67446,20,119,2025,20,19,9.5,2,low
67447,20,30,2025,20,11,11.0,1,low
67448,20,76,2025,20,18,9.0,2,low
67449,20,112,2025,20,18,9.0,2,low
67450,20,56,2025,20,32,10.67,3,low
67451,20,27,2025,20,20,10.0,2,low
67452,20,63,2025,20,7,7.0,1,low
67453,20,12,2025,20,7,7.0,1,low
67454,20,72,2025,20,14,14.0,1,low
67455,20,55,2025,20,13,13.0,1,low
67456,20,26,2025,20,8,8.0,1,low
67457,20,24,2025,20,20,10.0,2,low
67458,20,43,2025,20,11,11.0,1,low
67459,20,44,2025,20,10,10.0,1,low
67460,20,86,2025,20,7,7.0,1,low
67461,20,81,2025,20,11,11.0,1,low
67462,20,96,2025,20,8,8.0,1,low
67463,20,39,2025,20,8,8.0,1,low
67464,20,8,2025,20,10,10.0,1,low
67465,20,92,2025,20,13,13.0,1,low
67466,20,111,2025,20,7,7.0,1,low
67467,20,20,2025,20,9,9.0,1,low
67468,20,64,2025,20,10,10.0,1,low
67469,20,54,2025,20,11,11.0,1,low
67470,20,5,2025,20,9,9.0,1,low
67471,20,102,2025,20,13,13.0,1,low
67472,20,105,2025,20,11,11.0,1,low
67473,20,29,2025,20,8,8.0,1,low
67474,20,85,2025,20,6,6.0,1,low
67475,20,67,2025,20,5,5.0,1,low
67476,20,86,2025,21,9,9.0,1,low
67477,20,55,2025,21,10,10.0,1,low
67478,20,32,2025,21,9,9.0,1,low
67479,20,91,2025,21,12,12.0,1,low
67480,20,111,2025,21,16,8.0,2,low
67481,20,26,2025,21,17,8.5,2,low
67482,20,50,2025,21,8,8.0,1,low
67483,20,97,2025,21,19,9.5,2,low
67484,20,100,2025,21,5,5.0,1,low
67485,20,9,2025,21,12,12.0,1,low
67486,20,1,2025,21,12,12.0,1,low
67487,20,13,2025,21,9,9.0,1,low
67488,20,78,2025,21,6,6.0,1,low
67489,20,81,2025,21,9,9.0,1,low
67490,20,21,2025,21,12,12.0,1,low
67491,20,64,2025,21,28,14.0,2,low
67492,20,49,2025,21,11,11.0,1,low
67493,20,20,2025,21,11,11.0,1,low
67494,20,39,2025,21,19,9.5,2,low
67495,20,76,2025,21,15,7.5,2,low
67496,20,95,2025,21,10,10.0,1,low
67497,20,17,2025,21,8,8.0,1,low
67498,20,62,2025,21,25,8.33,3,low
67499,20,89,2025,21,33,11.0,3,low
67500,20,30,2025,21,13,13.0,1,low
67501,20,93,2025,21,6,6.0,1,low
67502,20,5,2025,21,11,11.0,1,low
67503,20,92,2025,21,12,12.0,1,low
67504,20,24,2025,21,7,7.0,1,low
67505,20,15,2025,21,17,8.5,2,low
67506,20,16,2025,21,11,11.0,1,low
67507,20,96,2025,21,9,9.0,1,low
67508,20,114,2025,22,9,9.0,1,low
67509,20,5,2025,22,10,10.0,1,low
67510,20,17,2025,22,15,7.5,2,low
67511,20,80,2025,22,12,12.0,1,low
67512,20,79,2025,22,26,8.67,3,low
67513,20,54,2025,22,24,8.0,3,low
67514,20,43,2025,22,7,7.0,1,low
67515,20,21,2025,22,22,11.0,2,low
67516,20,31,2025,22,23,11.5,2,low
67517,20,28,2025,22,12,12.0,1,low
67518,20,82,2025,22,8,8.0,1,low
67519,20,103,2025,22,15,7.5,2,low
67520,20,9,2025,22,12,12.0,1,low
67521,20,56,2025,22,9,9.0,1,low
67522,20,102,2025,22,14,7.0,2,low
67523,20,24,2025,22,17,8.5,2,low
67524,20,30,2025,22,6,6.0,1,low
67525,20,91,2025,22,6,6.0,1,low
67526,20,64,2025,22,10,10.0,1,low
67527,20,44,2025,22,8,8.0,1,low
67528,20,8,2025,22,8,8.0,1,low
67529,20,81,2025,22,12,12.0,1,low
67530,20,27,2025,22,12,12.0,1,low
67531,20,100,2025,22,6,6.0,1,low
67532,20,12,2025,22,10,10.0,1,low
67533,20,1,2025,22,14,14.0,1,low
67534,20,32,2025,22,7,7.0,1,low
67535,20,42,2025,22,8,8.0,1,low
67536,20,117,2025,22,10,10.0,1,low
67537,20,92,2025,22,8,8.0,1,low
67538,20,62,2025,22,8,8.0,1,low
67539,20,46,2025,22,8,8.0,1,low
67540,20,70,2025,23,19,9.5,2,low
67541,20,80,2025,23,22,11.0,2,low
67542,20,13,2025,23,5,5.0,1,low
67543,20,88,2025,23,14,14.0,1,low
67544,20,102,2025,23,18,9.0,2,low
67545,20,15,2025,23,19,9.5,2,low
67546,20,110,2025,23,16,8.0,2,low
67547,20,94,2025,23,14,7.0,2,low
67548,20,91,2025,23,23,11.5,2,low
67549,20,5,2025,23,9,9.0,1,low
67550,20,68,2025,23,18,9.0,2,low
67551,20,44,2025,23,18,9.0,2,low
67552,20,112,2025,23,10,10.0,1,low
67553,20,38,2025,23,11,11.0,1,low
67554,20,23,2025,23,11,11.0,1,low
67555,20,76,2025,23,20,10.0,2,low
67556,20,79,2025,23,7,7.0,1,low
67557,20,29,2025,23,9,9.0,1,low
67558,20,1,2025,23,18,9.0,2,low
67559,20,111,2025,23,13,13.0,1,low
67560,20,62,2025,23,18,9.0,2,low
67561,20,20,2025,23,28,9.33,3,low
67562,20,72,2025,23,9,9.0,1,low
67563,20,34,2025,23,12,12.0,1,low
67564,20,119,2025,23,7,7.0,1,low
67565,20,75,2025,23,7,7.0,1,low
67566,20,87,2025,23,9,9.0,1,low
67567,20,51,2025,23,17,8.5,2,low
67568,20,31,2025,23,12,12.0,1,low
67569,20,64,2025,23,13,13.0,1,low
67570,20,93,2025,23,16,8.0,2,low
67571,20,27,2025,23,12,12.0,1,low
67572,20,17,2025,23,12,12.0,1,low
67573,20,97,2025,23,9,9.0,1,low
67574,20,67,2025,23,12,12.0,1,low
67575,20,65,2025,23,10,10.0,1,low
67576,20,81,2025,23,12,12.0,1,low
67577,20,32,2025,23,9,9.0,1,low
67578,20,103,2025,23,9,9.0,1,low
67579,20,95,2025,24,11,11.0,1,low
67580,20,93,2025,24,21,7.0,3,low
67581,20,91,2025,24,12,12.0,1,low
67582,20,51,2025,24,25,12.5,2,low
67583,20,63,2025,24,18,9.0,2,low
67584,20,75,2025,24,16,8.0,2,low
67585,20,43,2025,24,8,8.0,1,low
67586,20,88,2025,24,11,11.0,1,low
67587,20,24,2025,24,16,8.0,2,low
67588,20,17,2025,24,6,6.0,1,low
67589,20,112,2025,24,18,9.0,2,low
67590,20,49,2025,24,31,31.0,1,low
67591,20,99,2025,24,10,10.0,1,low
67592,20,31,2025,24,6,6.0,1,low
67593,20,32,2025,24,8,8.0,1,low
67594,20,85,2025,24,10,10.0,1,low
67595,20,56,2025,24,11,11.0,1,low
67596,20,105,2025,24,19,9.5,2,low
67597,20,58,2025,24,7,7.0,1,low
67598,20,26,2025,24,8,8.0,1,low
67599,20,67,2025,24,12,12.0,1,low
67600,20,29,2025,24,7,7.0,1,low
67601,20,38,2025,24,12,12.0,1,low
67602,20,68,2025,24,17,8.5,2,low
67603,20,8,2025,24,6,6.0,1,low
67604,20,102,2025,24,13,13.0,1,low
67605,20,103,2025,24,19,9.5,2,low
67606,20,70,2025,24,7,7.0,1,low
67607,20,76,2025,24,9,9.0,1,low
67608,20,15,2025,25,15,7.5,2,low
67609,20,87,2025,25,13,13.0,1,low
67610,20,42,2025,25,8,8.0,1,low
67611,20,45,2025,25,20,10.0,2,low
67612,20,55,2025,25,17,8.5,2,low
67613,20,43,2025,25,18,9.0,2,low
67614,20,89,2025,25,9,9.0,1,low
67615,20,17,2025,25,8,8.0,1,low
67616,20,28,2025,25,7,7.0,1,low
67617,20,75,2025,25,8,8.0,1,low
67618,20,93,2025,25,9,9.0,1,low
67619,20,21,2025,25,34,11.33,3,low
67620,20,81,2025,25,8,8.0,1,low
67621,20,51,2025,25,9,9.0,1,low
67622,20,54,2025,25,36,9.0,4,low
67623,20,12,2025,25,22,11.0,2,low
67624,20,56,2025,25,14,14.0,1,low
67625,20,99,2025,25,12,12.0,1,low
67626,20,76,2025,25,7,7.0,1,low
67627,20,46,2025,25,12,12.0,1,low
67628,20,103,2025,25,9,9.0,1,low
67629,20,70,2025,25,12,12.0,1,low
67630,20,62,2025,25,8,8.0,1,low
67631,20,95,2025,25,10,10.0,1,low
67632,20,50,2025,25,13,13.0,1,low
67633,20,63,2025,25,11,11.0,1,low
67634,20,79,2025,25,16,8.0,2,low
67635,20,44,2025,25,11,11.0,1,low
67636,20,102,2025,25,7,7.0,1,low
67637,20,100,2025,26,21,10.5,2,low
67638,20,12,2025,26,25,12.5,2,low
67639,20,97,2025,26,6,6.0,1,low
67640,20,44,2025,26,18,9.0,2,low
67641,20,90,2025,26,15,7.5,2,low
67642,20,75,2025,26,9,9.0,1,low
67643,20,112,2025,26,9,9.0,1,low
67644,20,34,2025,26,6,6.0,1,low
67645,20,55,2025,26,26,13.0,2,low
67646,20,56,2025,26,11,11.0,1,low
67647,20,89,2025,26,14,14.0,1,low
67648,20,72,2025,26,11,11.0,1,low
67649,20,105,2025,26,13,13.0,1,low
67650,20,86,2025,26,20,10.0,2,low
67651,20,15,2025,26,7,7.0,1,low
67652,20,27,2025,26,13,13.0,1,low
67653,20,51,2025,26,9,9.0,1,low
67654,20,23,2025,26,13,13.0,1,low
67655,20,49,2025,26,30,30.0,1,low
67656,20,91,2025,26,39,9.75,4,low
67657,20,80,2025,26,30,10.0,3,low
67658,20,64,2025,26,9,9.0,1,low
67659,20,92,2025,26,19,19.0,1,low
67660,20,50,2025,26,7,7.0,1,low
67661,20,58,2025,26,21,10.5,2,low
67662,20,16,2025,26,9,9.0,1,low
67663,20,111,2025,26,9,9.0,1,low
67664,20,103,2025,26,5,5.0,1,low
67665,20,8,2025,26,6,6.0,1,low
67666,20,88,2025,26,11,11.0,1,low
67667,20,96,2025,26,9,9.0,1,low
67668,20,117,2025,26,12,12.0,1,low
67669,20,119,2025,26,11,11.0,1,low
67670,20,26,2025,26,11,11.0,1,low
67671,20,99,2025,26,17,8.5,2,low
67672,20,82,2025,26,12,12.0,1,low
67673,20,21,2025,27,7,7.0,1,low
67674,20,112,2025,27,20,10.0,2,low
67675,20,76,2025,27,15,7.5,2,low
67676,20,45,2025,27,8,8.0,1,low
67677,20,85,2025,27,11,11.0,1,low
67678,20,99,2025,27,20,10.0,2,low
67679,20,46,2025,27,9,9.0,1,low
67680,20,67,2025,27,8,8.0,1,low
67681,20,49,2025,27,90,30.0,3,medium
67682,20,29,2025,27,9,9.0,1,low
67683,20,24,2025,27,9,9.0,1,low
67684,20,28,2025,27,22,11.0,2,low
67685,20,102,2025,27,10,10.0,1,low
67686,20,119,2025,27,22,11.0,2,low
67687,20,89,2025,27,26,8.67,3,low
67688,20,91,2025,27,11,11.0,1,low
67689,20,15,2025,27,6,6.0,1,low
67690,20,93,2025,27,6,6.0,1,low
67691,20,43,2025,27,8,8.0,1,low
67692,20,26,2025,27,26,8.67,3,low
67693,20,96,2025,27,19,9.5,2,low
67694,20,80,2025,27,12,12.0,1,low
67695,20,75,2025,27,9,9.0,1,low
67696,20,32,2025,27,13,13.0,1,low
67697,20,117,2025,27,19,9.5,2,low
67698,20,79,2025,27,8,8.0,1,low
67699,20,97,2025,27,8,8.0,1,low
67700,20,90,2025,27,8,8.0,1,low
67701,20,100,2025,27,11,11.0,1,low
67702,20,70,2025,27,14,14.0,1,low
67703,20,51,2025,27,9,9.0,1,low
67704,20,42,2025,27,20,10.0,2,low
67705,20,63,2025,27,12,12.0,1,low
67706,20,55,2025,27,11,11.0,1,low
67707,20,44,2025,27,9,9.0,1,low
67708,20,86,2025,27,10,10.0,1,low
67709,20,105,2025,27,7,7.0,1,low
67710,20,39,2025,28,9,9.0,1,low
67711,20,112,2025,28,10,10.0,1,low
67712,20,79,2025,28,13,6.5,2,low
67713,20,99,2025,28,17,8.5,2,low
67714,20,81,2025,28,13,13.0,1,low
67715,20,43,2025,28,17,8.5,2,low
67716,20,89,2025,28,5,5.0,1,low
67717,20,94,2025,28,13,13.0,1,low
67718,20,105,2025,28,7,7.0,1,low
67719,20,45,2025,28,12,12.0,1,low
